Timestamp,AccX,AccY,AccZ,Heart_IR,Phase
0.028781414031982422,-510,-1878,658,118760,0
0.06881237030029297,-483,-1868,667,118730,0
0.10857462882995605,-500,-1909,657,118723,0
0.14865374565124512,-487,-1893,669,118739,0
0.1887187957763672,-474,-1887,664,118721,0
0.22874069213867188,-517,-1878,662,118724,0
0.2685885429382324,-542,-1830,665,118726,0
0.3087632656097412,-579,-1834,662,118782,0
0.3486301898956299,-571,-1843,697,118791,0
0.387556791305542,-638,-1827,718,118731,0
0.4276731014251709,-599,-1832,712,118463,0
0.46752095222473145,-555,-1832,747,118274,0
0.5075042247772217,-554,-1843,750,118209,0
0.547558069229126,-510,-1864,724,118213,0
0.5875246524810791,-449,-1867,676,118200,0
0.6275205612182617,-428,-1859,659,118190,0
0.667506217956543,-428,-1890,634,118148,0
0.7078514099121094,-482,-1858,658,118110,0
0.7476058006286621,-467,-1865,696,118075,0
0.7875361442565918,-504,-1852,711,118102,0
0.8268744945526123,-515,-1844,714,118129,0
0.8664934635162354,-503,-1841,692,118165,0
0.9069614410400391,-534,-1840,709,118188,0
0.9466254711151123,-499,-1871,727,118209,0
0.986595869064331,-501,-1865,710,118213,0
1.0265448093414307,-471,-1883,704,118235,0
1.0664570331573486,-435,-1886,691,118121,0
1.1070208549499512,-445,-1880,664,117853,0
1.1469519138336182,-445,-1878,684,117672,0
1.186659812927246,-440,-1881,697,117623,0
1.2265751361846924,-448,-1886,676,117637,0
1.2664005756378174,-413,-1860,645,117639,0
1.3055298328399658,-450,-1902,628,117669,0
1.345395803451538,-474,-1870,693,117642,0
1.3855395317077637,-500,-1849,716,117583,0
1.425457239151001,-522,-1858,699,117553,0
1.4654231071472168,-497,-1858,676,117541,0
1.5056142807006836,-488,-1873,664,117550,0
1.5453212261199951,-473,-1884,677,117572,0
1.5856809616088867,-479,-1869,700,117545,0
1.6256065368652344,-449,-1855,671,117552,0
1.6653220653533936,-479,-1865,663,117547,0
1.7055010795593262,-498,-1901,663,117496,0
1.7453069686889648,-448,-1870,639,117298,0
1.7844901084899902,-430,-1896,645,117050,0
1.824519395828247,-462,-1886,692,116895,0
1.8643474578857422,-501,-1865,708,116807,0
1.9045238494873047,-483,-1879,677,116753,0
1.9443531036376953,-476,-1908,688,116713,0
1.9845032691955566,-479,-1863,676,116651,0
2.0243072509765625,-461,-1867,707,116553,0
2.0645220279693604,-510,-1864,692,116442,0
2.105092763900757,-518,-1857,661,116409,0
2.1444125175476074,-493,-1876,679,116370,0
2.1843249797821045,-517,-1868,698,116388,0
2.2243800163269043,-511,-1866,715,116364,0
2.263333320617676,-475,-1885,697,116330,0
2.3033273220062256,-439,-1888,650,116325,0
2.3433306217193604,-419,-1918,625,116332,0
2.38338565826416,-433,-1921,626,116181,0
2.4233241081237793,-417,-1880,648,115908,0
2.4633007049560547,-481,-1872,682,115683,0
2.503321647644043,-544,-1858,706,115585,0
2.5433390140533447,-537,-1857,711,115512,0
2.5833516120910645,-524,-1844,714,115462,0
2.6233413219451904,-526,-1851,718,115429,0
2.663329601287842,-521,-1847,710,115354,0
2.703087329864502,-507,-1857,689,115291,0
2.742452621459961,-504,-1855,685,115260,0
2.782383680343628,-514,-1857,700,115235,0
2.8223836421966553,-501,-1851,704,115248,0
2.8623576164245605,-480,-1856,705,115263,0
2.9024078845977783,-516,-1858,708,115270,0
2.942378520965576,-491,-1876,694,115266,0
2.9824092388153076,-484,-1867,694,115279,0
3.022362470626831,-507,-1876,716,115240,0
3.062396287918091,-487,-1872,687,115057,0
3.102302074432373,-491,-1868,681,114852,0
3.142812728881836,-495,-1862,682,114818,0
3.1814239025115967,-515,-1865,695,114842,0
3.2213809490203857,-493,-1856,686,114854,0
3.261340618133545,-501,-1874,691,114867,0
3.3013715744018555,-500,-1848,690,114871,0
3.341364860534668,-498,-1869,709,114807,0
3.3813893795013428,-505,-1865,674,114769,0
3.4214236736297607,-505,-1898,656,114766,0
3.4613282680511475,-507,-1866,715,114746,0
3.501363754272461,-504,-1880,713,114723,0
3.5413904190063477,-505,-1867,685,114759,0
3.5813307762145996,-483,-1894,702,114784,0
3.6214799880981445,-484,-1870,692,114825,0
3.6603729724884033,-478,-1916,707,114820,0
3.7005927562713623,-466,-1873,671,114730,0
3.740718126296997,-436,-1867,664,114486,0
3.780365467071533,-461,-1857,704,114303,0
3.8203558921813965,-480,-1887,692,114223,0
3.8603427410125732,-484,-1879,719,114212,0
3.901439666748047,-426,-1902,750,114172,0
3.9411818981170654,-437,-1894,726,114159,0
3.9807868003845215,-446,-1866,717,114093,0
4.0203611850738525,-417,-1860,711,114049,0
4.060327768325806,-420,-1880,672,114052,0
4.100473403930664,-435,-1871,719,114094,0
4.139545917510986,-416,-1844,776,114102,0
4.180566310882568,-419,-1840,779,114181,0
4.222054958343506,-432,-1852,782,114249,0
4.259297132492065,-464,-1833,768,114312,0
4.299294948577881,-454,-1828,759,114363,0
4.339319467544556,-364,-1875,708,114378,0
4.379333972930908,-308,-1835,721,114183,0
4.419346570968628,-377,-1838,737,113976,0
4.459298849105835,-365,-1859,756,113888,0
4.499299049377441,-356,-1863,746,113868,0
4.539380073547363,-340,-1865,762,113842,0
4.579302072525024,-366,-1857,745,113850,0
4.61829948425293,-360,-1879,717,113835,0
4.658305406570435,-361,-1884,735,113787,0
4.698307991027832,-370,-1866,744,113735,0
4.738381624221802,-375,-1885,722,113730,0
4.778302431106567,-421,-1865,747,113721,0
4.818453311920166,-403,-1854,778,113696,0
4.8583080768585205,-391,-1879,760,113647,0
4.898488759994507,-402,-1879,724,113621,0
4.938342332839966,-388,-1893,720,113573,0
4.978764057159424,-395,-1893,719,113386,0
5.018298149108887,-393,-1889,735,113074,0
5.058358192443848,-419,-1885,725,112869,0
5.097340106964111,-430,-1885,725,112793,0
5.137315988540649,-454,-1865,744,112747,0
5.177287340164185,-451,-1860,734,112723,0
5.217365264892578,-438,-1863,728,112720,0
5.2573182582855225,-436,-1858,721,112641,0
5.297291278839111,-469,-1849,720,112576,0
5.337347507476807,-470,-1863,706,112531,0
5.377368450164795,-484,-1841,718,112586,0
5.417297840118408,-486,-1830,715,112644,0
5.457338571548462,-503,-1843,754,112654,0
5.497305154800415,-484,-1811,749,112645,0
5.537326097488403,-444,-1832,704,112661,0
5.576321125030518,-462,-1856,699,112607,0
5.616313695907593,-463,-1880,664,112423,0
5.65630316734314,-439,-1843,624,112142,0
5.6964430809021,-474,-1857,667,111932,0
5.736311674118042,-564,-1882,697,111766,0
5.776738405227661,-548,-1894,668,111688,0
5.816314935684204,-483,-1913,637,111619,0
5.856417894363403,-420,-1919,604,111576,0
5.896315097808838,-444,-1889,609,111469,0
5.936367511749268,-526,-1888,656,111320,0
5.97668981552124,-555,-1888,668,111256,0
6.016357421875,-567,-1861,657,111223,0
6.055392742156982,-507,-1863,695,111231,0
6.09532904624939,-545,-1844,675,111260,0
6.135338544845581,-588,-1818,705,111258,0
6.175948619842529,-701,-1836,667,111279,0
6.215444564819336,-736,-1864,603,111246,0
6.255357027053833,-709,-1880,565,111046,0
