Timestamp,AccX,AccY,AccZ,Heart_IR,Phase
0.03809762001037598,-209,1315,1574,124514,0
0.0776817798614502,-203,1317,1587,124545,0
0.11803936958312988,-192,1323,1578,124556,0
0.15789389610290527,-196,1324,1556,124569,0
0.1979219913482666,-194,1335,1546,124558,0
0.2376241683959961,-207,1304,1518,124566,0
0.2778303623199463,-213,1304,1500,124599,0
0.3177986145019531,-170,1306,1476,124607,0
0.35669660568237305,-184,1322,1518,124565,0
0.39699840545654297,-175,1312,1489,124529,0
0.4365723133087158,-179,1320,1508,124537,0
0.476576566696167,-170,1327,1548,124529,0
0.5169394016265869,-176,1334,1568,124545,0
0.5565547943115234,-136,1337,1575,124529,0
0.5969836711883545,-227,1349,1598,124480,0
0.6366965770721436,-166,1304,1528,124516,0
0.6765954494476318,-196,1303,1514,124622,0
0.71657395362854,-166,1323,1512,124848,0
0.7569284439086914,-130,1284,1515,125061,0
0.7957022190093994,-119,1299,1518,125089,0
0.8355488777160645,-125,1326,1548,124992,0
0.8755893707275391,-82,1307,1555,124789,0
0.9161958694458008,-120,1306,1518,124465,0
0.955599308013916,-138,1329,1549,124346,0
0.9957981109619141,-91,1317,1566,124327,0
1.035614013671875,-148,1242,1565,124409,0
1.0756220817565918,-184,1246,1589,124533,0
1.117039442062378,-223,1270,1639,124652,0
1.1559488773345947,-194,1285,1737,124658,0
1.196268081665039,-132,1271,1680,124409,0
1.2345490455627441,-145,1274,1622,124140,0
1.2746083736419678,-147,1287,1550,123875,0
1.3145313262939453,-75,1306,1523,123857,0
1.3549189567565918,-73,1305,1553,123870,0
1.3952105045318604,-56,1280,1564,123865,0
1.434582233428955,-89,1256,1560,123845,0
1.4743919372558594,-109,1286,1595,123851,0
1.5165998935699463,-102,1275,1571,123881,0
1.5549671649932861,-107,1278,1576,123904,0
1.5944578647613525,-105,1287,1596,123908,0
1.6334359645843506,-109,1271,1567,123973,0
1.6733808517456055,-123,1274,1555,124003,0
1.7133924961090088,-137,1318,1592,124030,0
1.7533838748931885,-128,1270,1593,124055,0
1.7934372425079346,-115,1261,1582,124081,0
1.8334307670593262,-112,1263,1587,124122,0
1.8734090328216553,-114,1259,1611,124134,0
1.91351318359375,-96,1255,1577,124123,0
1.9533696174621582,-85,1243,1575,124129,0
1.9934017658233643,-89,1253,1588,124133,0
2.0334746837615967,-78,1241,1611,124181,0
2.0723464488983154,-80,1245,1631,124224,0
2.112468719482422,-84,1251,1658,124265,0
2.1523377895355225,-101,1240,1605,124235,0
2.1923093795776367,-78,1256,1635,124137,0
2.2324368953704834,-99,1249,1603,124134,0
2.2723796367645264,-94,1249,1606,124128,0
2.312382936477661,-78,1254,1604,124109,0
2.3523452281951904,-79,1249,1597,124086,0
2.3923757076263428,-76,1239,1614,124078,0
2.4323368072509766,-92,1254,1629,124115,0
2.4724178314208984,-94,1246,1604,124138,0
2.5113542079925537,-114,1261,1616,124175,0
2.5513439178466797,-116,1249,1611,124188,0
2.5914459228515625,-88,1241,1574,124227,0
2.6313862800598145,-97,1264,1614,124255,0
2.6713685989379883,-87,1258,1590,124259,0
2.711362600326538,-95,1255,1579,124281,0
2.751354455947876,-102,1281,1595,124274,0
2.7915430068969727,-115,1256,1550,124278,0
2.8315367698669434,-145,1256,1548,124264,0
2.871333360671997,-201,1273,1530,124266,0
2.910435438156128,-215,1264,1480,124312,0
2.9503724575042725,-188,1269,1484,124379,0
2.9905338287353516,-151,1301,1493,124412,0
3.0305182933807373,-201,1311,1458,124396,0
3.0704081058502197,-202,1334,1517,124355,0
3.11043119430542,-229,1350,1607,124306,0
3.150397300720215,-259,1347,1596,124244,0
3.1903841495513916,-310,1334,1598,124194,0
3.2312560081481934,-282,1313,1644,124160,0
3.270498752593994,-322,1324,1587,124102,0
3.31034779548645,-286,1332,1560,124100,0
3.349475860595703,-329,1343,1559,124096,0
3.3904287815093994,-334,1337,1524,124120,0
3.4294536113739014,-349,1335,1519,124165,0
3.469355821609497,-339,1318,1531,124182,0
3.5094223022460938,-360,1321,1557,124207,0
3.5494041442871094,-341,1289,1540,124209,0
3.5893588066101074,-268,1282,1522,124213,0
3.629364013671875,-229,1279,1474,124197,0
3.669344425201416,-216,1275,1508,124205,0
3.7093329429626465,-223,1288,1482,124226,0
3.749333381652832,-200,1338,1525,124264,0
