Timestamp,AccX,AccY,AccZ,Heart_IR,Phase
0.01690673828125,-836,851,2039,115907,0
0.056490421295166016,-788,751,1973,115785,0
0.09627366065979004,-530,764,2040,115637,0
0.13538050651550293,-310,720,1791,115666,0
0.17545247077941895,-421,665,1987,115855,0
0.21605634689331055,-116,668,2108,116076,0
0.25551295280456543,-419,506,2014,116200,0
0.2955467700958252,-522,510,2186,116329,0
0.3355069160461426,-593,471,2239,116385,0
0.3754312992095947,-769,415,2173,116477,0
0.41551756858825684,-632,203,1961,116680,0
0.4554324150085449,-445,84,1804,116573,0
0.4954984188079834,-213,65,1789,115960,0
0.5354149341583252,-113,27,1742,115775,0
0.5753638744354248,41,48,1632,115900,0
0.6156628131866455,31,179,1692,116182,0
0.6544249057769775,143,213,1597,116430,0
0.6945064067840576,-14,394,1777,116583,0
0.73441481590271,-200,341,1913,116663,0
0.7744662761688232,-297,212,2079,116654,0
0.8148760795593262,-198,233,2294,116622,0
0.8544301986694336,-21,172,2090,116791,0
0.8944082260131836,-98,250,2074,116910,0
0.9343838691711426,-10,170,2023,117031,0
0.9743854999542236,-21,162,1932,117154,0
1.014545202255249,29,211,1815,117192,0
1.0544140338897705,-9,311,1804,117203,0
1.0945253372192383,-4,325,1915,116731,0
1.1346931457519531,-50,311,2034,116101,0
1.1746976375579834,-63,284,2103,115935,0
1.2136130332946777,-96,252,2065,116044,0
1.253488302230835,-103,208,2044,116223,0
1.2934746742248535,-125,163,2009,116376,0
1.3334598541259766,-170,245,1960,116508,0
1.3735020160675049,-130,267,1905,116506,0
1.4136760234832764,-160,361,1858,116481,0
1.453484058380127,-176,390,1851,116467,0
1.4934792518615723,-216,431,1892,116529,0
1.5334045886993408,-226,425,2039,116560,0
1.5734190940856934,-285,382,2187,116635,0
1.6135940551757812,-334,351,2324,116709,0
1.65340256690979,-279,290,2290,116744,0
1.6934475898742676,-261,310,2171,116820,0
1.7334425449371338,-213,301,2007,116716,0
1.7724783420562744,-205,311,1926,116281,0
1.8124651908874512,-180,317,1885,115988,0
1.8525049686431885,-201,325,1865,115953,0
1.8941454887390137,-187,310,1880,116068,0
1.9325251579284668,-221,330,1945,116165,0
1.972508192062378,-189,295,2027,116260,0
2.012417793273926,-212,285,2089,116285,0
2.0524678230285645,-214,272,2109,116229,0
2.0924952030181885,-200,269,2118,116168,0
2.1324374675750732,-192,267,2088,116150,0
2.172452449798584,-207,263,2095,116197,0
2.212611675262451,-224,275,2065,116233,0
2.2524831295013428,-192,291,2030,116316,0
2.2924509048461914,-207,286,1974,116377,0
2.331425666809082,-214,278,1929,116461,0
2.371478319168091,-213,263,1895,116358,0
2.412121295928955,-220,281,1828,115970,0
2.451402187347412,-226,265,1782,115688,0
2.491384744644165,-230,247,1691,115647,0
2.5320193767547607,-192,248,1626,115742,0
2.571481704711914,-241,264,1543,115848,0
2.6117334365844727,-224,302,1561,115909,0
2.651459217071533,-264,306,1709,115925,0
2.6915621757507324,-477,243,1798,115844,0
2.7314300537109375,-542,258,2020,115786,0
2.771491289138794,-536,292,2141,115717,0
2.8116540908813477,-372,228,2036,115735,0
2.851465940475464,-373,281,1984,115770,0
2.890446186065674,-252,211,1768,115786,0
2.9303488731384277,-112,95,1665,115820,0
2.970397472381592,-322,174,1590,115871,0
3.0105175971984863,-282,122,1804,115853,0
3.0504260063171387,-480,145,2045,115675,0
3.0904040336608887,-593,147,2316,115230,0
3.1303558349609375,-572,76,2065,114993,0
3.1703383922576904,-701,60,2325,114905,0
3.2110612392425537,-777,43,2286,114832,0
3.2503719329833984,-627,-104,2290,114787,0
3.2904062271118164,-621,-168,2213,114719,0
3.3303768634796143,-771,-181,2119,114598,0
3.370486259460449,-737,-335,2071,114471,0
3.410710573196411,-641,-573,1920,114451,0
3.4503958225250244,-823,-649,2279,114361,0
3.4894120693206787,-890,-682,1900,114216,0
3.5296061038970947,-893,-769,1735,114222,0
3.569385528564453,-992,-878,1869,114296,0
3.6093950271606445,-1253,-824,1832,114283,0
3.6493752002716064,-1103,-920,1649,114179,0
3.689445972442627,-965,-1012,1472,114096,0
3.7294814586639404,-923,-1180,1222,113854,0
3.7693753242492676,-805,-1325,1156,113538,0
3.8094594478607178,-811,-1454,930,113404,0
3.8493900299072266,-616,-1613,1006,113432,0
3.889368772506714,-869,-1713,933,113891,0
3.929577350616455,-971,-1706,1019,113916,0
3.96942138671875,-1093,-1697,1058,113070,0
4.009395122528076,-1054,-1666,976,113328,0
4.048399925231934,-872,-1768,861,112962,0
4.088438987731934,-863,-1707,733,112797,0
4.128610849380493,-882,-1708,634,112755,0
4.168514013290405,-912,-1749,536,112757,0
4.208393335342407,-944,-1725,496,112827,0
4.248411417007446,-986,-1689,543,112908,0
4.28839898109436,-1027,-1682,550,113001,0
4.32905125617981,-1030,-1655,580,113070,0
4.368784427642822,-1072,-1673,617,113161,0
4.408709287643433,-1045,-1662,622,113033,0
4.448442697525024,-1028,-1650,603,112868,0
4.4883811473846436,-1010,-1652,586,112989,0
4.529023170471191,-1040,-1667,583,113462,0
4.5689544677734375,-1029,-1632,634,114249,0
4.6083643436431885,-1035,-1676,605,115332,0
4.647571325302124,-1030,-1655,627,116435,0
4.687445640563965,-1018,-1648,651,117097,0
4.7274510860443115,-1018,-1658,618,117176,0
4.7674174308776855,-1017,-1671,607,116989,0
4.807453393936157,-1040,-1663,576,116815,0
4.847422122955322,-1014,-1661,594,116584,0
4.887510299682617,-1008,-1673,614,116404,0
4.927431106567383,-1007,-1661,621,116218,0
4.967463254928589,-995,-1670,645,116074,0
5.007455110549927,-1013,-1676,629,115938,0
5.047436714172363,-1020,-1676,611,115633,0
5.087451696395874,-1029,-1657,600,115225,0
5.1276936531066895,-1032,-1656,593,115069,0
5.167399168014526,-1025,-1670,632,115129,0
5.207409858703613,-1023,-1656,647,115218,0
5.2468085289001465,-1008,-1655,641,115266,0
5.286448240280151,-999,-1669,643,115280,0
5.326443195343018,-1002,-1670,624,115247,0
5.366411924362183,-1017,-1667,610,115183,0
5.406390428543091,-1038,-1654,586,115140,0
