Timestamp,AccX,AccY,AccZ,Heart_IR,Phase
0.003540515899658203,-1438,-1297,662,111852,0
0.04348134994506836,-1426,-1314,635,111935,0
0.08342504501342773,-1428,-1298,647,112012,0
0.12244534492492676,-1410,-1294,674,112071,0
0.16246914863586426,-1401,-1299,614,112114,0
0.20246362686157227,-1419,-1308,652,112136,0
0.24253082275390625,-1421,-1300,675,112163,0
0.28278446197509766,-1433,-1295,625,112192,0
0.32247400283813477,-1418,-1290,668,112221,0
0.3625152111053467,-1418,-1317,637,112127,0
0.4025108814239502,-1417,-1307,616,111108,0
0.442943811416626,-1469,-1274,681,110445,0
0.4825630187988281,-1445,-1284,645,110880,0
0.5225224494934082,-1441,-1296,617,111502,0
0.5624740123748779,-1455,-1270,688,111648,0
0.6028625965118408,-1470,-1259,689,111730,0
0.6426668167114258,-1472,-1278,695,111794,0
0.6814188957214355,-1459,-1277,720,111802,0
0.721407413482666,-1466,-1288,633,111848,0
0.761376142501831,-1442,-1288,631,111931,0
0.8013958930969238,-1450,-1276,665,112017,0
0.8418533802032471,-1455,-1292,582,112069,0
0.8818683624267578,-1438,-1291,609,112111,0
0.9214184284210205,-1445,-1274,661,112138,0
0.9613907337188721,-1426,-1288,628,112149,0
1.0013964176177979,-1482,-1239,683,112127,0
1.0415410995483398,-1501,-1208,759,112120,0
1.0814235210418701,-1486,-1200,707,112134,0
1.122004747390747,-1480,-1219,636,112137,0
1.1618645191192627,-1471,-1216,667,111730,0
1.2015810012817383,-1475,-1204,646,110854,0
1.2407841682434082,-1498,-1219,654,110996,0
1.2804033756256104,-1485,-1221,665,111552,0
1.3203911781311035,-1459,-1232,639,111785,0
1.3603875637054443,-1426,-1252,655,111872,0
1.400282859802246,-1441,-1262,655,111897,0
1.4404394626617432,-1449,-1242,684,111874,0
1.480513572692871,-1464,-1255,667,111888,0
1.5203299522399902,-1469,-1249,698,111935,0
1.560375452041626,-1490,-1249,672,111969,0
1.6003010272979736,-1481,-1246,663,112014,0
1.6618611812591553,-1486,-1241,643,112046,0
1.6901252269744873,-1489,-1265,626,112075,0
1.720782995223999,-1489,-1263,640,112107,0
1.7592642307281494,-1503,-1249,681,112132,0
1.7992167472839355,-1487,-1270,646,112177,0
1.8391876220703125,-1478,-1279,640,112202,0
1.879230260848999,-1468,-1275,653,112240,0
1.9192273616790771,-1430,-1311,618,112220,0
1.9592275619506836,-1426,-1301,595,111630,0
1.9992005825042725,-1423,-1310,630,111094,0
2.039196729660034,-1442,-1314,610,111542,0
2.079380750656128,-1434,-1318,612,111905,0
2.119291305541992,-1430,-1306,613,112004,0
2.1591973304748535,-1424,-1317,600,112043,0
2.199204683303833,-1418,-1316,615,111980,0
2.239345073699951,-1442,-1308,628,111973,0
2.279200553894043,-1438,-1312,631,112019,0
2.3182051181793213,-1446,-1312,617,112087,0
2.35827898979187,-1456,-1302,622,112146,0
2.398155927658081,-1459,-1298,624,112194,0
2.4381814002990723,-1450,-1302,613,112238,0
2.4781928062438965,-1460,-1302,602,112254,0
2.518840789794922,-1441,-1312,600,112275,0
2.558194398880005,-1428,-1315,593,112280,0
2.5981802940368652,-1445,-1314,599,112289,0
2.638226270675659,-1445,-1305,612,112269,0
2.6781623363494873,-1438,-1310,628,112273,0
2.7183055877685547,-1438,-1323,603,112146,0
2.758223295211792,-1439,-1296,630,111471,0
2.798222780227661,-1462,-1303,642,111198,0
2.8381950855255127,-1465,-1308,611,111700,0
2.87717342376709,-1452,-1312,616,111967,0
2.9180355072021484,-1425,-1308,635,112069,0
2.9572274684906006,-1438,-1323,605,112104,0
2.997171401977539,-1444,-1301,635,112115,0
3.0372331142425537,-1451,-1299,617,112108,0
3.077235221862793,-1426,-1313,595,112148,0
3.117893695831299,-1442,-1315,593,112186,0
3.1571576595306396,-1456,-1292,618,112222,0
3.1972765922546387,-1471,-1295,624,112205,0
3.2371978759765625,-1445,-1304,620,112225,0
3.2771644592285156,-1403,-1306,639,112233,0
3.3172051906585693,-1434,-1297,613,112225,0
3.3577797412872314,-1456,-1300,610,112253,0
3.3972113132476807,-1433,-1302,639,112276,0
3.436220645904541,-1410,-1336,583,112290,0
3.4761581420898438,-1421,-1306,609,111921,0
3.516270637512207,-1444,-1293,631,111345,0
3.5563526153564453,-1439,-1311,572,111664,0
3.5962159633636475,-1439,-1315,584,111993,0
3.6363277435302734,-1436,-1310,617,112128,0
3.6761722564697266,-1427,-1332,596,112161,0
3.7163119316101074,-1414,-1326,607,112153,0
3.756409168243408,-1422,-1330,615,112104,0
3.7961649894714355,-1437,-1337,607,112046,0
3.8362958431243896,-1430,-1324,619,112096,0
3.876258373260498,-1417,-1334,611,112133,0
3.9161620140075684,-1424,-1336,599,112193,0
3.9565351009368896,-1425,-1329,608,112222,0
3.9952001571655273,-1443,-1318,621,112254,0
4.035188674926758,-1454,-1323,578,112274,0
4.075273275375366,-1448,-1309,583,112303,0
4.115198850631714,-1418,-1325,622,112318,0
