Timestamp,AccX,AccY,AccZ,Heart_IR,Phase
0.023679256439208984,-414,1724,1777,125637,0
0.06245827674865723,-259,1572,1620,125629,0
0.10290050506591797,-305,1501,1510,125588,0
0.14238619804382324,-374,1448,1335,125560,0
0.18137884140014648,-468,1452,1339,125575,0
0.22136402130126953,-501,1444,1426,125606,0
0.26138854026794434,-437,1395,1470,125627,0
0.3014347553253174,-441,1333,1462,125636,0
0.34143948554992676,-347,1332,1431,125626,0
0.38149595260620117,-347,1315,1450,125614,0
0.42224812507629395,-319,1324,1479,125551,0
0.46143007278442383,-360,1316,1477,125287,0
0.5013196468353271,-319,1340,1478,125116,0
0.5414767265319824,-303,1381,1560,125072,0
0.5813107490539551,-247,1431,1594,125134,0
0.6203556060791016,-184,1486,1577,125188,0
0.660301685333252,-148,1509,1556,125254,0
0.7006044387817383,-216,1498,1438,125264,0
0.7406406402587891,-313,1458,1292,125222,0
0.7810468673706055,-469,1392,1230,125129,0
0.8207027912139893,-434,1305,1184,125076,0
0.8603456020355225,-557,1258,1325,125039,0
0.9003238677978516,-499,1219,1310,124957,0
0.9403374195098877,-480,1225,1382,124903,0
0.9802982807159424,-792,1397,1683,124903,0
1.0205016136169434,-899,1450,2083,124927,0
1.0603594779968262,-599,1313,2099,125019,0
1.0993621349334717,-623,1223,1962,125161,0
1.1393465995788574,-722,1090,1875,125175,0
1.1794803142547607,-820,959,1904,124981,0
1.2197673320770264,-1150,892,2023,124801,0
1.2593536376953125,-1163,791,2422,124783,0
1.2992825508117676,-1002,821,3029,124844,0
1.3392078876495361,-922,484,3363,124896,0
1.3800163269042969,-505,166,3246,125029,0
1.419233798980713,-376,-164,2982,125213,0
1.459285020828247,-418,-262,2806,125364,0
1.4992525577545166,-393,-421,2679,125625,0
1.5381486415863037,-737,-525,2947,125834,0
1.5783581733703613,-743,-1139,2293,126147,0
1.618290901184082,-263,-1734,2038,126445,0
1.6581945419311523,-472,-1760,947,126796,0
1.6981806755065918,-280,-1365,391,126996,0
1.7382590770721436,-443,-1188,295,127075,0
1.7783162593841553,-820,-940,-317,127048,0
1.8181874752044678,-983,-660,-366,127070,0
1.858079433441162,-1144,-613,0,126691,0
1.8982863426208496,-1488,-2036,-456,125950,0
1.938584804534912,-2191,-2467,851,125159,0
1.9771881103515625,-3040,-1509,2617,124945,0
2.0176429748535156,-2823,-1698,2613,124998,0
2.0573556423187256,-3032,-1444,3123,125460,0
2.0971999168395996,-2137,-3098,2738,126084,0
2.1374387741088867,-2193,-3420,3526,127102,0
2.177424907684326,-2090,-3655,2775,126950,0
2.217168092727661,-2313,-3911,1304,126990,0
2.258314371109009,-1663,-4363,1941,126986,0
2.2971644401550293,-1501,-3069,1860,127055,0
2.3371152877807617,-1383,-2258,2286,127232,0
2.3772218227386475,-899,-1877,1915,127702,0
2.417367696762085,-200,-1484,2212,127558,0
2.4560885429382324,397,-2703,1184,126777,0
2.496098041534424,658,-2224,150,126514,0
2.536106824874878,-924,-2272,-2243,126225,0
2.576131582260132,-2364,-632,-1749,125668,0
2.6161153316497803,-2511,-1531,809,125531,0
2.6561686992645264,-3623,-940,2374,124849,0
2.6961259841918945,-3596,-996,2874,124822,0
2.736135959625244,-3672,-1253,2178,125642,0
2.7761478424072266,-3739,-1867,2771,126761,0
2.8161160945892334,-3301,-1205,3021,127643,0
2.856796979904175,-1301,-308,3241,127186,0
2.8951029777526855,717,-1490,2442,126152,0
2.935084581375122,732,-2505,494,124853,0
2.9751358032226562,-804,-2127,-2556,124153,0
3.015132188796997,-2442,-698,-3952,124471,0
3.0555620193481445,-2963,-1556,-1218,125412,0
3.0951590538024902,-4137,-282,1442,126007,0
3.1351115703582764,-4371,177,1502,125917,0
3.1750991344451904,-4017,-97,911,126494,0
3.2151334285736084,-3294,152,2160,128059,0
3.2553720474243164,-965,105,3302,128915,0
3.295351028442383,580,-1342,2293,127586,0
3.3351616859436035,604,-1659,-113,127067,0
3.3742098808288574,-894,-1445,-2052,126827,0
3.4145028591156006,-1416,-925,-2137,126640,0
3.4545211791992188,-2866,-1440,-1802,126657,0
3.4942145347595215,-4634,-905,241,126735,0
3.5448193550109863,-4823,-986,1866,125822,0
3.604780912399292,-4576,-703,2459,125917,0
3.61440372467041,-3994,-1111,2474,126414,0
3.654247283935547,-2925,-818,2684,126937,0
3.694108486175537,-1590,-864,3755,127237,0
3.734165668487549,261,-857,2698,127003,0
3.7740983963012695,90,-702,1502,126678,0
3.8131375312805176,-333,-602,-123,126249,0
3.8532440662384033,-375,-444,-586,126043,0
3.893104314804077,-1028,52,-165,125945,0
3.933199405670166,-1207,-97,366,125878,0
3.9734034538269043,-1042,-452,723,125874,0
4.013123035430908,-1669,-410,1147,125891,0
4.053595542907715,-1771,-1385,797,125729,0
4.0934062004089355,-2082,-874,1190,125692,0
4.133175373077393,-2090,-1617,2048,125609,0
4.173127174377441,-2061,-1510,2058,125471,0
4.213357925415039,-1707,-1753,2242,125156,0
4.2521443367004395,-1302,-2371,2872,124643,0
4.292158842086792,-1211,-2199,2549,124502,0
4.332099199295044,-398,-3565,2558,124309,0
4.372093439102173,-748,-3728,3657,123556,0
4.412099599838257,-820,-3974,4126,123329,0
4.452271223068237,-1031,-4968,2083,123163,0
4.492135047912598,-1604,-4922,1585,122822,0
4.5321149826049805,-1994,-4405,1660,122736,0
4.5721471309661865,-1644,-4102,1523,122780,0
4.612107992172241,-1428,-3509,1613,122717,0
4.652113676071167,-1001,-2956,1531,123051,0
4.691171407699585,-1132,-2780,1884,123440,0
4.731076240539551,-387,-2854,1057,124216,0
4.771123647689819,132,-2186,1012,124933,0
4.8111162185668945,377,-2456,324,125371,0
4.851136922836304,779,-1461,19,125713,0
4.891104459762573,320,-1181,-575,125709,0
4.931132793426514,-238,-510,-1055,125749,0
4.9711081981658936,-841,-80,-1164,125668,0
5.011106967926025,-723,-51,-732,125744,0
5.051098346710205,-1158,-102,-305,125832,0
5.091366291046143,-1498,-360,687,125971,0
5.131139516830444,-1383,-758,630,125812,0
5.170104026794434,-1537,-1133,1115,125061,0
5.210102558135986,-1727,-2359,874,123421,0
5.25014591217041,-1530,-2493,1479,123015,0
5.2901060581207275,-1085,-3170,3840,122789,0
5.330168008804321,-973,-2639,2487,122485,0
5.370116233825684,-1032,-3266,3484,122468,0
5.410135746002197,-1195,-3481,2711,122443,0
5.450110673904419,-1404,-3746,2905,122603,0
5.490331649780273,-1697,-5574,3276,123061,0
5.530109882354736,-2660,-4830,2386,123032,0
5.57014536857605,-2248,-5314,801,122515,0
5.60926628112793,-2768,-3662,934,122691,0
5.649121284484863,-2086,-2816,1068,122916,0
5.689677000045776,-1889,-2246,1053,123171,0
5.729136228561401,-1334,-1827,761,123352,0
5.769132852554321,-1091,-2066,787,123269,0
5.809141159057617,-1112,-1809,927,123450,0
5.84923791885376,-811,-2024,974,123820,0
5.889427900314331,-686,-1873,1216,124254,0
5.92930006980896,-340,-2255,1094,124389,0
5.970213174819946,-418,-2292,650,124286,0
6.009122848510742,-338,-1321,-310,124400,0
6.048082590103149,482,-1240,-656,124274,0
6.0883166790008545,644,-676,-1255,124749,0
6.128121614456177,493,-838,-1155,124976,0
6.168105363845825,-207,-931,-1045,125010,0
6.208164215087891,-1294,-1442,-407,124896,0
6.248104810714722,-1848,-1409,324,124745,0
6.288144111633301,-2507,-1544,1604,124357,0
6.3281614780426025,-2154,-1912,1187,123437,0
6.368122339248657,-1793,-2010,2277,122910,0
6.408128023147583,-1803,-1801,2170,122264,0
6.4484007358551025,-952,-2671,2117,121871,0
6.4881432056427,-1447,-3658,2665,121886,0
6.527534484863281,-1193,-3054,3414,121979,0
6.5678863525390625,-2031,-4494,2660,121930,0
6.607118844985962,-2488,-4949,2275,121946,0
6.647137403488159,-1690,-5898,1901,121525,0
6.687189817428589,-1617,-5232,842,121552,0
6.727130889892578,-2185,-3939,1030,121593,0
6.767154693603516,-1965,-3486,693,121664,0
6.807121753692627,-1720,-2717,176,121801,0
6.847128391265869,-1109,-2339,326,122177,0
6.887131929397583,-1015,-1961,963,122581,0
6.927347660064697,-1421,-1780,1270,122988,0
6.9661242961883545,-1070,-2102,1408,123240,0
7.006307125091553,-850,-2459,976,123164,0
7.046135663986206,-556,-2457,1200,123114,0
7.08616828918457,-824,-2588,645,122891,0
7.126124382019043,-536,-2562,392,122686,0
7.1661388874053955,-314,-2544,-1118,122648,0
7.2061192989349365,197,-1369,-1332,123282,0
7.246117353439331,132,-987,-943,123703,0
7.286174297332764,-577,-1146,-1221,123928,0
7.326158285140991,-1381,-1304,-499,123729,0
7.366132497787476,-2337,-678,505,123317,0
7.405174255371094,-2531,-1193,1679,123225,0
7.445126295089722,-2313,-1835,1797,122890,0
7.485325336456299,-1828,-1349,2767,122593,0
7.525190591812134,-1600,-1985,2917,122435,0
7.565149307250977,-1481,-2822,2919,122253,0
7.605333089828491,-1580,-2718,2121,122004,0
7.645580768585205,-1512,-5056,2664,121700,0
7.685161828994751,-2712,-4800,2752,121797,0
7.725177764892578,-1691,-6879,2813,121652,0
7.7653398513793945,-2452,-5743,2438,121785,0
7.80535888671875,-2310,-5444,1592,121422,0
7.845335006713867,-2046,-4169,852,120982,0
7.885399103164673,-1465,-2601,857,121194,0
7.924196481704712,-1000,-1650,483,121681,0
7.964318037033081,-1697,-751,1013,121944,0
8.004367589950562,-1765,-1395,1025,122125,0
8.044243812561035,-1738,-1513,2286,122410,0
8.084158182144165,-1249,-2063,2046,122640,0
8.124879121780396,-725,-2690,2002,122753,0
8.164398431777954,-519,-2358,1265,123181,0
8.204291820526123,-378,-2826,576,123263,0
8.244359254837036,-770,-2215,-42,123016,0
8.28432321548462,-1157,-1029,-871,122626,0
8.323425769805908,-1434,144,-467,122353,0
8.363318681716919,-1287,256,-128,122417,0
8.403320550918579,-1238,311,707,122716,0
8.443430423736572,-871,-252,1109,122803,0
8.483333826065063,-1108,-337,1631,122900,0
8.52370572090149,-1326,-505,1403,122758,0
8.563221454620361,-1454,-1354,1342,122472,0
8.603327512741089,-961,-1837,2374,122442,0
8.643285989761353,-1475,-1456,1872,122353,0
8.683323860168457,-747,-3414,2824,122453,0
8.724220991134644,-1811,-2592,1536,122418,0
8.764015913009644,-2162,-4959,2575,122266,0
8.802319049835205,-2696,-4124,2332,122295,0
8.843066453933716,-1280,-6031,3448,121987,0
8.882167100906372,-2525,-5542,1925,121829,0
8.922648191452026,-2946,-5252,2941,121800,0
8.963140726089478,-3264,-5390,1596,121493,0
9.00291132926941,-2374,-4151,1264,121489,0
9.042166233062744,-1703,-2736,934,121694,0
9.082152605056763,-1245,-1131,646,121905,0
9.122263193130493,-996,-834,724,121735,0
9.16215968132019,-894,-1033,565,121954,0
9.202173233032227,-1016,-1238,1337,122422,0
9.241787195205688,-605,-1569,1898,123002,0
9.282186508178711,-196,-2027,1739,123386,0
9.321299314498901,-454,-2063,1513,123747,0
9.361799716949463,-486,-1686,1709,124267,0
9.401544094085693,-600,-2479,790,123799,0
9.44118046760559,-1486,-1945,-399,123664,0
9.481189489364624,-1671,-385,-1036,123326,0
9.52124309539795,-1504,857,-859,122685,0
9.561151027679443,-1012,393,-332,122649,0
9.601139783859253,-504,200,-45,122759,0
9.641160488128662,-513,-893,319,122827,0
9.680155515670776,-610,-1108,857,123106,0
9.720169305801392,-990,-1847,1062,123165,0
9.760161399841309,-858,-2562,1243,123283,0
9.800160646438599,-456,-2853,1590,123217,0
9.840158939361572,-691,-3318,1672,123319,0
9.880157470703125,-1029,-4265,1625,122841,0
9.92027235031128,-1774,-3980,2001,122538,0
9.960163116455078,-1408,-4794,3326,122420,0
10.00014853477478,-2498,-3942,3183,122526,0
10.040163278579712,-2316,-5177,2720,122050,0
10.080191850662231,-2608,-4232,3038,121831,0
10.1193528175354,-2808,-4601,2381,121794,0
10.15918779373169,-3096,-4160,2288,121964,0
10.199364423751831,-2671,-3620,2054,121971,0
10.240054845809937,-2313,-2564,2124,122034,0
10.279175281524658,-1300,-1664,1633,122164,0
10.31997036933899,-838,-187,1642,122279,0
10.359126806259155,-871,369,1285,122451,0
10.399770259857178,-775,61,1490,122678,0
10.440135955810547,-343,-556,1392,122520,0
10.47998857498169,698,-519,1614,122589,0
10.51914930343628,1215,-924,1461,123118,0
10.559569120407104,636,-1403,1214,123443,0
10.598143815994263,820,-1508,907,123708,0
10.638144254684448,144,-2636,1071,123845,0
10.678334951400757,-1032,-2145,852,123584,0
10.71814513206482,-1620,-197,893,123282,0
10.758204460144043,-1567,306,600,123394,0
10.79824161529541,-698,337,1249,124138,0
10.838132381439209,-373,-577,956,123868,0
10.878660440444946,-781,-717,854,123706,0
10.918166637420654,-937,-1509,1153,123712,0
10.958517074584961,-597,-2144,1936,123623,0
10.998713731765747,-901,-2205,2057,123472,0
11.038206815719604,-936,-2662,2113,123073,0
11.077172040939331,-1445,-2419,2202,122836,0
11.117218017578125,-1110,-3435,2805,122679,0
11.157429456710815,-1677,-2684,2668,122736,0
11.197165727615356,-1487,-3898,2252,122540,0
11.237180471420288,-2741,-3453,1463,122628,0
11.27735686302185,-2056,-4547,2152,122429,0
11.317188262939453,-2917,-4201,1954,122329,0
11.35764193534851,-2302,-4378,2430,122135,0
11.397205114364624,-2537,-3830,1892,121916,0
11.437194108963013,-2029,-3315,1846,121964,0
11.477375745773315,-1483,-2151,2083,121984,0
11.516166925430298,-878,-1297,1895,121947,0
11.556352376937866,-348,-510,1631,121986,0
11.596153974533081,-266,-210,2030,122206,0
11.636397123336792,-178,-351,2210,122260,0
11.676167726516724,406,-865,2664,122242,0
11.71619725227356,443,-1419,2476,122335,0
11.756457090377808,452,-1611,2189,122767,0
11.796357870101929,-449,-1373,2708,123220,0
11.83617901802063,-446,-2129,1315,123619,0
11.87632703781128,-383,-2378,-86,123466,0
11.916343450546265,-1157,-788,-797,123055,0
11.95535135269165,-1606,38,-195,122933,0
11.995155572891235,-866,681,418,123081,0
12.035163164138794,-368,-39,226,123146,0
12.075147867202759,-300,-788,528,123421,0
12.115829706192017,-480,-1433,902,123205,0
12.155236005783081,-966,-1228,1062,123294,0
12.195398330688477,-1440,-2201,1633,123120,0
12.235177040100098,-1667,-1924,2294,123148,0
12.275182247161865,-1884,-1845,1897,122836,0
12.315189599990845,-1649,-2191,2678,122609,0
12.355215072631836,-2368,-1646,1949,122285,0
12.394338369369507,-1669,-3046,2015,121807,0
12.43434762954712,-2100,-1423,2121,121819,0
12.474186897277832,-2070,-3185,2349,121865,0
12.5142080783844,-1873,-1834,1524,121847,0
12.554180145263672,-1757,-3871,2498,121674,0
12.59418797492981,-1685,-3902,1763,121452,0
12.634180307388306,-2533,-4977,1058,121153,0
12.674209833145142,-1086,-5322,1104,121351,0
