Timestamp,AccX,AccY,AccZ,Heart_IR,Phase
0.003969669342041016,-675,-200,1900,116501,0
0.0437779426574707,-684,-182,1892,116519,0
0.08408164978027344,-692,-191,1916,116536,0
0.12401223182678223,-680,-210,1872,116536,0
0.16420388221740723,-679,-189,1922,116574,0
0.20400428771972656,-702,-183,1921,116560,0
0.24387788772583008,-675,-200,1906,116573,0
0.2837951183319092,-707,-180,1941,116552,0
0.3238646984100342,-670,-194,1918,116568,0
0.3638641834259033,-696,-183,1931,116546,0
0.4039192199707031,-679,-205,1899,116582,0
0.44388914108276367,-667,-186,1921,116607,0
0.4828047752380371,-674,-196,1899,116626,0
0.5228123664855957,-636,-197,1886,116649,0
0.5628488063812256,-677,-191,1904,116597,0
0.6033203601837158,-676,-166,1933,116548,0
0.6431200504302979,-671,-183,1899,116546,0
0.682927131652832,-637,-198,1939,116592,0
0.7228972911834717,-682,-171,1941,116605,0
0.7636401653289795,-656,-197,1937,116591,0
0.8027970790863037,-689,-187,1916,116567,0
0.8428163528442383,-657,-180,1937,116557,0
0.8829395771026611,-690,-172,1905,116542,0
0.9230341911315918,-675,-190,1912,116583,0
0.9622540473937988,-665,-175,1948,116601,0
1.0018060207366943,-692,-167,1920,116619,0
1.0419042110443115,-682,-163,1936,116623,0
1.0818185806274414,-644,-146,1924,116641,0
1.1223876476287842,-712,-80,1844,116653,0
1.1624078750610352,-732,-24,2059,116676,0
1.2024078369140625,-842,-23,1926,116662,0
1.2418859004974365,-751,-88,1883,116641,0
1.2819137573242188,-723,-167,1857,116618,0
1.3218400478363037,-666,-233,1877,116526,0
1.3618569374084473,-615,-310,2009,116445,0
1.401949405670166,-670,-403,1825,116437,0
1.4408304691314697,-660,-447,1798,116475,0
1.4808728694915771,-730,-401,2077,116482,0
1.5208020210266113,-568,-444,2078,116492,0
1.5610685348510742,-404,-427,2102,116517,0
1.6013422012329102,-470,-474,2100,116504,0
1.641162395477295,-513,-267,2280,116514,0
1.6807563304901123,-728,24,1760,116558,0
1.7209489345550537,-1089,274,2419,116629,0
1.7608346939086914,-1687,286,2142,116597,0
1.8010766506195068,-1119,109,1649,116552,0
1.8407394886016846,-812,85,1477,116537,0
1.8808534145355225,-574,90,1349,116537,0
1.919764757156372,-423,170,1712,116569,0
1.9596951007843018,-460,206,1653,116599,0
1.9999370574951172,-445,165,1698,116610,0
2.0396838188171387,-280,-9,1723,116614,0
2.0797441005706787,-82,-227,1798,116569,0
2.119633197784424,-264,-343,2052,116504,0
2.159674644470215,-785,-330,2167,116419,0
2.1998066902160645,-900,-489,1922,116391,0
2.239661693572998,-732,-495,1924,116330,0
2.279660940170288,-654,-515,2064,116306,0
2.3197567462921143,-664,-419,2116,116263,0
2.3640224933624268,-575,-366,2008,116266,0
2.3999037742614746,-747,-260,2038,116293,0
2.4391438961029053,-840,-192,1959,116319,0
2.4786925315856934,-905,-170,1902,116343,0
2.5486934185028076,-880,-202,1526,116382,0
2.558889389038086,-732,-331,1037,116378,0
2.599011182785034,-271,-446,842,116340,0
2.638745069503784,-447,-326,647,116315,0
2.678741931915283,-587,-535,1127,116320,0
2.718928098678589,-756,-551,1421,116290,0
2.7589364051818848,-629,-607,1575,116256,0
2.7987477779388428,-476,-854,1989,116274,0
2.838700771331787,-765,-788,1899,116189,0
2.878779888153076,-841,-922,2577,116143,0
2.917616367340088,-972,-912,1860,116110,0
2.9922826290130615,-608,-1166,2022,116135,0
2.998779773712158,-689,-1119,1603,116157,0
3.038071632385254,-635,-1137,1978,116182,0
3.077796697616577,-714,-1421,1587,116168,0
3.117675304412842,-420,-1456,1664,116158,0
3.157705068588257,-680,-1457,1630,116144,0
3.19769549369812,-803,-1595,1201,116116,0
3.237976312637329,-578,-1530,1008,116053,0
